State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Rajasthan,Udaipur,Fatehnagar,Mustard,Mustard,FAQ,03/03/2025,5075,5621,5506
Rajasthan,Udaipur,"Udaipur (Grain)",Maize,"White (SAFED)",Non-FAQ,03/03/2025,2650,2850,2750
Rajasthan,Udaipur,"Udaipur (Grain)",Maize,Yellow,FAQ,03/03/2025,2050,2370,2175
Rajasthan,Udaipur,"Udaipur (Grain)",Sugar,Other,FAQ,03/03/2025,3800,4200,4000
Rajasthan,Udaipur,"Udaipur (Grain)",Wheat,Farmi,Non-FAQ,03/03/2025,3600,3800,3700
Telangana,Hyderabad,Bowenpally,"Bitter gourd","Bitter Gourd",FAQ,03/03/2025,500,2700,1800
Telangana,Hyderabad,Bowenpally,Brinjal,"Arkasheela Mattigulla",FAQ,03/03/2025,500,1500,1200
Telangana,Hyderabad,Bowenpally,"Knool Khol","Knool Khol",FAQ,03/03/2025,500,1000,800
Telangana,Hyderabad,Bowenpally,Raddish,Other,FAQ,03/03/2025,300,400,370
Telangana,Hyderabad,Bowenpally,"Sweet Potato","Hosur Green",FAQ,03/03/2025,1500,3500,3000
Telangana,Hyderabad,Gaddiannaram,Mango,Badami,Medium,03/03/2025,2750,17750,4400
Telangana,Hyderabad,Gudimalkapur,Carrot,Carrot,FAQ,03/03/2025,200,1300,800
Telangana,Hyderabad,Gudimalkapur,Marigold(loose),Marigold(Loose),FAQ,03/03/2025,10,30,20
Telangana,Hyderabad,"L B Nagar","Bottle gourd","Bottle Gourd",FAQ,03/03/2025,500,1000,700
Telangana,Hyderabad,"L B Nagar",Cabbage,Cabbage,FAQ,03/03/2025,500,1000,700
Telangana,Hyderabad,"L B Nagar",Capsicum,Capsicum,FAQ,03/03/2025,3000,3500,3200
Telangana,Hyderabad,"L B Nagar",Carrot,Carrot,FAQ,03/03/2025,1000,2000,1500
Telangana,Hyderabad,"Mahboob Manison",Cauliflower,"African Sarson",FAQ,03/03/2025,1500,1500,1500
Telangana,Hyderabad,"Mahboob Manison","Dry Chillies","1st Sort",FAQ,03/03/2025,10000,13800,11000
Telangana,Hyderabad,"Mahboob Manison",Onion,"2nd Sort",FAQ,03/03/2025,2400,2700,2500
Telangana,Karimnagar,Gangadhara,Paddy(Dhan)(Common),"I.R. 64",FAQ,03/03/2025,2300,2300,2300
Telangana,Karimnagar,Huzzurabad,Paddy(Dhan)(Common),1001,FAQ,03/03/2025,2300,2300,2300
Telangana,Karimnagar,Jagtial,Bullar,Other,FAQ,03/03/2025,3300,5150,5150
Telangana,Khammam,Burgampadu,Maize,"Deshi Red",FAQ,03/03/2025,2200,2300,2250
Telangana,Khammam,Charla,"Dry Chillies","Dry Chillies",FAQ,03/03/2025,15200,15400,15300
Telangana,Khammam,Khammam,"Arhar (Tur/Red Gram)(Whole)",Local,FAQ,03/03/2025,6900,6900,6900
Telangana,Khammam,Wyra,Paddy(Dhan)(Common),"Swarna Masuri (New)",FAQ,03/03/2025,2280,2320,2300
Telangana,Mahbubnagar,Devarakadra,"Castor Seed","Castor seed",FAQ,03/03/2025,5975,5975,5975
Telangana,Medak,Siddipet,"Arhar (Tur/Red Gram)(Whole)","777 New Ind",FAQ,03/03/2025,6455,6669,6511
Telangana,Medak,Siddipet,"Cowpea (Lobia/Karamani)","Cowpea (W-S)",FAQ,03/03/2025,6355,6555,6455
Telangana,Nalgonda,Aler,"Arhar (Tur/Red Gram)(Whole)","777 New Ind",FAQ,03/03/2025,7550,7550,7550
Telangana,Nalgonda,Tirumalagiri,"Arhar (Tur/Red Gram)(Whole)",Local,FAQ,03/03/2025,5682,7174,6588
Telangana,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),"I.R. 64",FAQ,03/03/2025,1869,2220,2219
Telangana,Nalgonda,Tirumalagiri,Paddy(Dhan)(Common),"Samba Masuri",FAQ,03/03/2025,2209,2470,2340
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Beetroot,Beetroot,FAQ,03/03/2025,1500,1500,1500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bitter gourd","Bitter Gourd",FAQ,03/03/2025,3200,3200,3200
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bottle gourd","Bottle Gourd",FAQ,03/03/2025,900,900,900
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Brinjal,"Arkasheela Mattigulla",FAQ,03/03/2025,1800,1800,1800
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Cluster beans","Cluster Beans",FAQ,03/03/2025,4000,4000,4000
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,03/03/2025,4000,4000,4000
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Green Chilli","Green Chilly",FAQ,03/03/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Ridgeguard(Tori),Other,FAQ,03/03/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Tomato,Deshi,FAQ,03/03/2025,1300,1300,1300
Telangana,"Ranga Reddy",Tanduru,Maize,Local,FAQ,03/03/2025,2259,2259,2259
Telangana,Warangal,Warangal,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/03/2025,3200,4000,3600
Telangana,Warangal,Warangal,Cucumbar(Kheera),Cucumbar,FAQ,03/03/2025,1600,2000,1800
Telangana,Warangal,Warangal,Orange,Orange,Small,03/03/2025,2500,2500,2500
Telangana,Warangal,Warangal,Papaya,Papaya,Medium,03/03/2025,3000,3000,3000
Telangana,Warangal,Warangal,Pineapple,"Pine Apple",Medium,03/03/2025,3000,3000,3000
Telangana,Warangal,Warangal,Pomegranate,Pomogranate,Large,03/03/2025,14000,14000,14000
Telangana,Warangal,Warangal,Tomato,Tomato,FAQ,03/03/2025,1000,1500,1250
Telangana,Warangal,Warangal,"Water Melon","Water Melon",Small,03/03/2025,800,800,800
Tripura,Dhalai,Kulai,"Bottle gourd","Bottle Gourd",FAQ,03/03/2025,2000,2500,2300
Tripura,Dhalai,Masli,Brinjal,Round/Long,FAQ,03/03/2025,1000,1500,1200
Tripura,Dhalai,Masli,"Green Chilli","Green Chilly",FAQ,03/03/2025,4000,6000,5000
Tripura,Dhalai,Masli,"Indian Beans (Seam)","Indian Beans (Seam)",FAQ,03/03/2025,1500,2000,1700
Tripura,Gomati,Nutanbazar,Carrot,Carrot,FAQ,03/03/2025,3850,4000,3950
Tripura,Gomati,Silachhari,Cowpea(Veg),"Cowpea (Veg)",FAQ,03/03/2025,1000,1200,1100
Tripura,Gomati,Silachhari,Pumpkin,Other,FAQ,03/03/2025,2500,3000,2800
Tripura,Khowai,Kalyanpur,"Green Chilli","Green Chilly",FAQ,03/03/2025,7800,8000,7900
Tripura,Khowai,Kalyanpur,Potato,Jalander,FAQ,03/03/2025,1800,2000,1900
Tripura,Khowai,Teliamura,Cucumbar(Kheera),Cucumbar,FAQ,03/03/2025,2700,2900,2800
Tripura,Khowai,Teliamura,Garlic,China,FAQ,03/03/2025,8700,9000,8800
Tripura,Khowai,Teliamura,"Indian Beans (Seam)","Indian Beans (Seam)",FAQ,03/03/2025,1800,2000,1900
Tripura,Khowai,Teliamura,Pigs,Pigs,FAQ,03/03/2025,3500,6200,5100
Tripura,Khowai,Teliamura,Potato,Jalander,FAQ,03/03/2025,1300,1500,1400
Tripura,Khowai,Teliamura,Tomato,Hybrid,FAQ,03/03/2025,1100,1300,1200
Tripura,"North Tripura",Dasda,Cabbage,Cabbage,FAQ,03/03/2025,500,1000,750
Tripura,"North Tripura",Dasda,Onion,Onion,FAQ,03/03/2025,3000,3500,3250
Tripura,Sepahijala,Bishramganj,"Green Chilli","Green Chilly",FAQ,03/03/2025,6000,7000,6500
Tripura,Sepahijala,Bishramganj,Onion,Nasik,FAQ,03/03/2025,3800,4000,3900
Tripura,Sepahijala,Boxonagar,"Bitter gourd","Bitter Gourd",FAQ,03/03/2025,6500,7000,6800
Tripura,Sepahijala,Boxonagar,Fish,Katla(Big),FAQ,03/03/2025,28000,30000,29000
Tripura,Sepahijala,Boxonagar,Fish,Rahu(Local),FAQ,03/03/2025,22000,24000,23000
Tripura,Sepahijala,Melaghar,Onion,Small,FAQ,03/03/2025,2800,3000,2900
Tripura,Sepahijala,Sonamura,Potato,Local,Non-FAQ,03/03/2025,1400,1600,1500
Tripura,Sepahijala,Sonamura,"Sweet Potato","Sweet Potato",FAQ,03/03/2025,2300,2500,2400
Tripura,Unokoti,Masmara,Brinjal,Round/Long,FAQ,03/03/2025,500,700,600
Tripura,Unokoti,Pabiacherra,Cucumbar(Kheera),Cucumbar,FAQ,03/03/2025,2800,3000,2900
Tripura,Unokoti,Pabiacherra,Onion,Nasik,Non-FAQ,03/03/2025,3600,3800,3700
Tripura,"West District",Kamalghat,Brinjal,Round/Long,FAQ,03/03/2025,1800,2000,1900
Tripura,"West District",Mohanpur,Brinjal,Round/Long,FAQ,03/03/2025,1700,1900,1800
"Uttar Pradesh",Agra,Achnera,Potato,Desi,FAQ,03/03/2025,840,1040,940
"Uttar Pradesh",Agra,Jagnair,Cabbage,Cabbage,FAQ,03/03/2025,500,600,550
"Uttar Pradesh",Agra,Jagnair,Potato,Desi,FAQ,03/03/2025,800,900,850
"Uttar Pradesh",Agra,Khairagarh,"Bajra(Pearl Millet/Cumbu)",Deshi,FAQ,03/03/2025,2200,2300,2250
"Uttar Pradesh",Aligarh,Aligarh,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,03/03/2025,9700,10000,9760
"Uttar Pradesh",Aligarh,Aligarh,"Banana - Green","Banana - Green",FAQ,03/03/2025,1760,1900,1800
"Uttar Pradesh",Aligarh,Aligarh,Cabbage,Cabbage,FAQ,03/03/2025,400,550,460
"Uttar Pradesh",Aligarh,Aligarh,Carrot,Carrot,FAQ,03/03/2025,1000,1100,1050
"Uttar Pradesh",Aligarh,Aligarh,Lemon,Lemon,FAQ,03/03/2025,5450,5600,5500
"Uttar Pradesh",Aligarh,Aligarh,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,03/03/2025,7080,7200,7130
"Uttar Pradesh",Aligarh,Aligarh,"Mousambi(Sweet Lime)",Mousambi,Medium,03/03/2025,3300,3400,3350
"Uttar Pradesh",Aligarh,Aligarh,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,03/03/2025,2500,2650,2590
"Uttar Pradesh",Aligarh,Atrauli,Paddy(Dhan)(Basmati),Sugandha,FAQ,03/03/2025,2300,2400,2350
"Uttar Pradesh",Aligarh,Khair,Carrot,Carrot,FAQ,03/03/2025,500,700,600
"Uttar Pradesh",Aligarh,Khair,Cauliflower,Cauliflower,FAQ,03/03/2025,500,700,600
"Uttar Pradesh",Aligarh,Khair,Garlic,Garlic,FAQ,03/03/2025,6000,8000,7000
"Uttar Pradesh",Ambedkarnagar,Akbarpur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",Non-FAQ,03/03/2025,6550,6700,6600
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Mustard,"Lohi Black",FAQ,03/03/2025,5600,5700,5650
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Onion,Red,FAQ,03/03/2025,2600,2750,2680
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Papaya,Papaya,Medium,03/03/2025,2800,2950,2880
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Potato,Desi,FAQ,03/03/2025,1000,1150,1080
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Raddish,Raddish,FAQ,03/03/2025,700,850,780
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Tomato,Local,FAQ,03/03/2025,500,700,570
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Wheat,Dara,Non-FAQ,03/03/2025,2500,2600,2550
"Uttar Pradesh",Amethi,Sultanpur,Apple,Delicious,Medium,03/03/2025,8100,8350,8200
"Uttar Pradesh",Amethi,Sultanpur,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,03/03/2025,10000,10300,10120
"Uttar Pradesh",Amroha,Amroha,Onion,Red,FAQ,03/03/2025,2600,2750,2680
"Uttar Pradesh",Amroha,Amroha,Potato,"Kufri Megha",FAQ,03/03/2025,880,1030,960
"Uttar Pradesh",Amroha,Amroha,Tomato,Deshi,FAQ,03/03/2025,650,800,725
"Uttar Pradesh",Amroha,Dhanaura,Brinjal,Brinjal,FAQ,03/03/2025,800,1000,900
"Uttar Pradesh",Amroha,Dhanaura,Garlic,Average,FAQ,03/03/2025,4500,5000,4800
"Uttar Pradesh",Amroha,Hasanpur,Brinjal,"Arkasheela Mattigulla",FAQ,03/03/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Cabbage,Cabbage,FAQ,03/03/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Capsicum,Capsicum,FAQ,03/03/2025,1410,1500,1450
"Uttar Pradesh",Auraiya,Achalda,Cabbage,Cabbage,FAQ,03/03/2025,650,800,730
"Uttar Pradesh",Auraiya,Achalda,Mustard,"Lohi Black",FAQ,03/03/2025,5550,5700,5660
"Uttar Pradesh",Auraiya,Achalda,"Mustard Oil","Mustard Oil",FAQ,03/03/2025,13100,13300,13200
"Uttar Pradesh",Auraiya,Achalda,Rice,III,FAQ,03/03/2025,3000,3120,3040
"Uttar Pradesh",Auraiya,Auraiya,Cabbage,Cabbage,FAQ,03/03/2025,650,800,730
"Uttar Pradesh",Auraiya,Auraiya,Cauliflower,Cauliflower,FAQ,03/03/2025,680,800,750
"Uttar Pradesh",Auraiya,Auraiya,Onion,Red,FAQ,03/03/2025,2500,2680,2590
"Uttar Pradesh",Auraiya,Auraiya,Pumpkin,Pumpkin,FAQ,03/03/2025,1350,1560,1460
"Uttar Pradesh",Auraiya,Auraiya,Raddish,Raddish,FAQ,03/03/2025,800,900,850
"Uttar Pradesh",Auraiya,Auraiya,Tomato,Hybrid,FAQ,03/03/2025,500,650,600
"Uttar Pradesh",Azamgarh,Azamgarh,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,03/03/2025,12675,12775,12725
"Uttar Pradesh",Azamgarh,Azamgarh,"Barley (Jau)",Dara,FAQ,03/03/2025,2490,2590,2540
"Uttar Pradesh",Azamgarh,Azamgarh,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,03/03/2025,10240,10340,10290
"Uttar Pradesh",Azamgarh,Azamgarh,"Field Pea","Field Pea",FAQ,03/03/2025,1750,1900,1825
"Uttar Pradesh",Azamgarh,Azamgarh,Ginger(Green),"Green Ginger",FAQ,03/03/2025,3450,3600,3520
"Uttar Pradesh",Azamgarh,Azamgarh,Gur(Jaggery),Red,FAQ,03/03/2025,4100,4200,4150
"Uttar Pradesh",Azamgarh,Azamgarh,Paddy(Dhan)(Common),"Paddy Coarse",FAQ,03/03/2025,2250,2400,2300
"Uttar Pradesh",Azamgarh,Azamgarh,Pomegranate,Pomogranate,Medium,03/03/2025,7750,7900,7820
"Uttar Pradesh",Azamgarh,Azamgarh,Pumpkin,Pumpkin,FAQ,03/03/2025,1265,1415,1340
"Uttar Pradesh",Azamgarh,Azamgarh,Tomato,Hybrid,Non-FAQ,03/03/2025,575,700,650
"Uttar Pradesh",Azamgarh,Azamgarh,Wheat,Dara,FAQ,03/03/2025,2875,2975,2925
"Uttar Pradesh",Badaun,Badayoun,Apple,Delicious,Medium,03/03/2025,7940,8250,8030
"Uttar Pradesh",Badaun,Badayoun,Ginger(Green),"Green Ginger",FAQ,03/03/2025,3900,4040,3960
"Uttar Pradesh",Badaun,Badayoun,Gur(Jaggery),Red,FAQ,03/03/2025,4070,4160,4110
"Uttar Pradesh",Badaun,Dataganj,Paddy(Dhan)(Common),Sarvati,FAQ,03/03/2025,1950,2000,1980
"Uttar Pradesh",Badaun,Shahaswan,Cauliflower,Cauliflower,FAQ,03/03/2025,450,550,500
"Uttar Pradesh",Badaun,Ujhani,Tomato,Local,FAQ,03/03/2025,700,800,750
"Uttar Pradesh",Badaun,Ujhani,Wheat,Dara,FAQ,03/03/2025,2850,2900,2880
"Uttar Pradesh",Badaun,Wazirganj,Carrot,Carrot,FAQ,03/03/2025,1000,1050,1025
"Uttar Pradesh",Badaun,Wazirganj,Potato,Desi,FAQ,03/03/2025,875,950,900
"Uttar Pradesh",Badaun,Wazirganj,Potato,Desi,Non-FAQ,03/03/2025,800,875,825
"Uttar Pradesh",Baghpat,Baraut,Brinjal,Round/Long,FAQ,03/03/2025,1270,1400,1320
"Uttar Pradesh",Baghpat,Baraut,Potato,Desi,FAQ,03/03/2025,850,1100,940
"Uttar Pradesh",Baghpat,Baraut,Potato,Desi,Non-FAQ,03/03/2025,700,900,800
"Uttar Pradesh",Baghpat,Baraut,Tomato,Hybrid,Non-FAQ,03/03/2025,650,750,700
"Uttar Pradesh",Bahraich,Naanpara,Apple,"Royal Delicious",Medium,03/03/2025,7000,8000,7500
"Uttar Pradesh",Bahraich,Naanpara,Paddy(Dhan)(Common),Paddy,FAQ,03/03/2025,2250,2350,2300
"Uttar Pradesh",Ballia,Ballia,Lemon,Lemon,FAQ,03/03/2025,6100,6200,6150
"Uttar Pradesh",Ballia,Ballia,Potato,Potato,FAQ,03/03/2025,960,1015,985
"Uttar Pradesh",Ballia,Ballia,"White Peas","White Peas",FAQ,03/03/2025,4500,4560,4530
"Uttar Pradesh",Ballia,Rasda,Brinjal,Brinjal,FAQ,03/03/2025,1165,1300,1225
"Uttar Pradesh",Ballia,Rasda,Cauliflower,"African Sarson",FAQ,03/03/2025,680,825,760
"Uttar Pradesh",Ballia,Rasda,Ginger(Green),"Green Ginger",FAQ,03/03/2025,3420,3575,3500
"Uttar Pradesh",Ballia,Rasda,"Green Chilli","Green Chilly",FAQ,03/03/2025,2660,2790,2710
"Uttar Pradesh",Ballia,Rasda,Rice,III,FAQ,03/03/2025,3180,3315,3260
"Uttar Pradesh",Balrampur,Tulsipur,"Field Pea","Field Pea",FAQ,03/03/2025,1620,1670,1640
"Uttar Pradesh",Balrampur,Tulsipur,Potato,Desi,FAQ,03/03/2025,1050,1150,1100
"Uttar Pradesh",Banda,Atarra,"Bottle gourd","Bottle Gourd",FAQ,03/03/2025,1530,1660,1590
"Uttar Pradesh",Banda,Atarra,Gur(Jaggery),Red,FAQ,03/03/2025,3970,4125,4050
"Uttar Pradesh",Banda,Atarra,Pomegranate,Pomogranate,Medium,03/03/2025,7550,7750,7650
"Uttar Pradesh",Banda,Banda,Ginger(Green),"Green Ginger",FAQ,03/03/2025,3570,3680,3620
"Uttar Pradesh",Banda,Banda,Grapes,Green,Medium,03/03/2025,4850,4960,4900
"Uttar Pradesh",Banda,Banda,Wheat,Dara,FAQ,03/03/2025,2800,2910,2850
"Uttar Pradesh",Barabanki,Barabanki,"Bottle gourd","Bottle Gourd",FAQ,03/03/2025,1600,1700,1650
"Uttar Pradesh",Barabanki,Barabanki,Brinjal,Round/Long,FAQ,03/03/2025,1480,1560,1520
"Uttar Pradesh",Barabanki,Barabanki,Carrot,Carrot,FAQ,03/03/2025,1100,1200,1150
"Uttar Pradesh",Barabanki,Barabanki,"Green Chilli","Green Chilly",FAQ,03/03/2025,2780,2860,2820
"Uttar Pradesh",Barabanki,Barabanki,Gur(Jaggery),Yellow,FAQ,03/03/2025,4140,4220,4180
"Uttar Pradesh",Barabanki,Barabanki,"Mousambi(Sweet Lime)",Mousambi,Medium,03/03/2025,3000,3060,3030
"Uttar Pradesh",Barabanki,Barabanki,Potato,Desi,FAQ,03/03/2025,900,1010,955
"Uttar Pradesh",Barabanki,Safdarganj,Apple,Delicious,Medium,03/03/2025,8100,8200,8150
"Uttar Pradesh",Barabanki,Safdarganj,Garlic,Average,FAQ,03/03/2025,6600,6700,6650
"Uttar Pradesh",Barabanki,Safdarganj,Pomegranate,Pomogranate,Medium,03/03/2025,7800,7900,7850
"Uttar Pradesh",Barabanki,Safdarganj,Raddish,Raddish,FAQ,03/03/2025,700,780,750
"Uttar Pradesh",Barabanki,Safdarganj,Tomato,Hybrid,Non-FAQ,03/03/2025,450,550,500
"Uttar Pradesh",Bareilly,Anwala,Pumpkin,Pumpkin,FAQ,03/03/2025,1200,1500,1400
"Uttar Pradesh",Bareilly,Bahedi,Potato,"Kufri Megha",FAQ,03/03/2025,1010,1065,1035
"Uttar Pradesh",Bareilly,Bareilly,Brinjal,Round/Long,FAQ,03/03/2025,1375,1450,1400
"Uttar Pradesh",Bareilly,Bareilly,Cauliflower,Cauliflower,FAQ,03/03/2025,775,850,810
"Uttar Pradesh",Bareilly,Bareilly,Onion,Red,FAQ,03/03/2025,2550,2650,2600
"Uttar Pradesh",Bareilly,Bareilly,Paddy(Dhan)(Common),Paddy,FAQ,03/03/2025,2175,2300,2183
"Uttar Pradesh",Bareilly,Bareilly,Potato,Potato,Non-FAQ,03/03/2025,700,800,750
"Uttar Pradesh",Basti,Basti,"Bottle gourd","Bottle Gourd",FAQ,03/03/2025,1460,1660,1560
"Uttar Pradesh",Basti,Basti,"Green Chilli","Green Chilly",FAQ,03/03/2025,2875,3075,2975
"Uttar Pradesh",Basti,Basti,Lemon,Lemon,FAQ,03/03/2025,5750,5950,5850
"Uttar Pradesh",Basti,Basti,Tomato,Hybrid,FAQ,03/03/2025,575,775,675
"Uttar Pradesh",Bijnor,Bijnaur,Onion,Red,FAQ,03/03/2025,2650,2720,2680
"Uttar Pradesh",Bijnor,Chaandpur,Onion,Red,FAQ,03/03/2025,1200,1400,1300
"Uttar Pradesh",Bulandshahar,"Anoop Shahar",Carrot,Carrot,FAQ,03/03/2025,400,800,600
"Uttar Pradesh",Bulandshahar,"Anoop Shahar",Ginger(Green),"Green Ginger",FAQ,03/03/2025,4100,4500,4300
"Uttar Pradesh",Bulandshahar,"Anoop Shahar","Green Chilli","Green Chilly",FAQ,03/03/2025,3600,4000,3800
"Uttar Pradesh",Bulandshahar,"Anoop Shahar",Pumpkin,Pumpkin,FAQ,03/03/2025,400,800,600
"Uttar Pradesh",Bulandshahar,"Buland Shahr","Banana - Green","Banana - Green",FAQ,03/03/2025,1700,1900,1790
"Uttar Pradesh",Bulandshahar,"Buland Shahr","Bottle gourd","Bottle Gourd",FAQ,03/03/2025,1325,1525,1425
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Ginger(Green),"Green Ginger",FAQ,03/03/2025,3400,3650,3570
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Onion,Red,FAQ,03/03/2025,2550,2750,2660
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Rice,III,FAQ,03/03/2025,3100,3350,3215
"Uttar Pradesh",Bulandshahar,"Buland Shahr",Spinach,Spinach,FAQ,03/03/2025,770,950,870
"Uttar Pradesh",Bulandshahar,Gulavati,Lemon,Other,FAQ,03/03/2025,8000,8200,8100
